method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay,method.baseline_cagrad.c,method.baseline_cagrad.inner_lr,method.ours.lambda_align
baseline,coord_03_train_grad_clip_026,coord:train.grad_clip,2,0.8465703971119134,0.0018050541516245189,0.8465703971119134,0.8465703971119134,1.7393652191189202,4.073235308694881e-05,0.004430866959425755,,,
baseline,coord_03_train_grad_clip_001,coord:train.grad_clip,2,0.8303249097472925,0.0,0.8303249097472925,0.8303249097472925,0.9733492506568604,4.073235308694881e-05,0.004430866959425755,,,
baseline,coord_02_train_weight_decay_030,coord:train.weight_decay,2,0.8231046931407942,0.0288808664259928,0.8231046931407942,0.8231046931407942,1.0,4.073235308694881e-05,0.004430866959425755,,,
baseline,coord_03_train_grad_clip_008,coord:train.grad_clip,2,0.8212996389891696,0.012635379061371854,0.8212996389891696,0.8212996389891696,1.979075829358662,4.073235308694881e-05,0.004430866959425755,,,
baseline,coord_03_train_grad_clip_025,coord:train.grad_clip,2,0.8176895306859205,0.016245487364620947,0.8176895306859205,0.8176895306859205,1.4513363637459453,4.073235308694881e-05,0.004430866959425755,,,
baseline,coord_02_train_weight_decay_018,coord:train.weight_decay,2,0.8158844765342961,0.03249097472924184,0.8158844765342961,0.8158844765342961,1.0,4.073235308694881e-05,0.014711331222532143,,,
baseline,coord_02_train_weight_decay_024,coord:train.weight_decay,2,0.8158844765342961,0.025270758122743653,0.8158844765342961,0.8158844765342961,1.0,4.073235308694881e-05,0.009605022582719232,,,
baseline,coord_01_train_lr_007,coord:train.lr,2,0.8140794223826715,0.012635379061371799,0.8158844765342961,0.8122743682310469,1.0,4.073235308694881e-05,0.01,,,
baseline,coord_03_train_grad_clip_007,coord:train.grad_clip,2,0.8140794223826715,0.016245487364620947,0.8140794223826715,0.8140794223826715,0.6972133520518287,4.073235308694881e-05,0.004430866959425755,,,
baseline,coord_02_train_weight_decay_008,coord:train.weight_decay,2,0.8104693140794224,0.027075812274368227,0.8104693140794224,0.8104693140794224,1.0,4.073235308694881e-05,0.01543368425632205,,,
