method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay
baseline,local_var_topk_014,local_var_topk,2,0.7048859967912411,0.015424875682026384,0.7048859967912411,0.7048859967912411,1.273349250657,2.5551784e-05,0.035318587196
baseline,coord_02_train_weight_decay_003,coord:train.weight_decay,2,0.7036719112652532,0.0007824259740482065,0.7036719112652532,0.7036719112652532,1.0,2.5551784142791192e-05,0.035318587196151295
baseline,local_var_topk_002,local_var_topk,2,0.7016661725302791,0.018349343589833367,0.7016661725302791,0.7016661725302791,1.273349250657,1.2775892e-05,0.025318587196
baseline,coord_02_anchor,coord:train.weight_decay,2,0.7006967472942061,0.02422724777648816,0.7006967472942061,0.7006967472942061,1.0,2.5551784142791192e-05,0.01
baseline,coord_02_train_weight_decay_004,coord:train.weight_decay,2,0.6993849910763618,0.02143761824745405,0.6993849910763618,0.6993849910763618,1.0,2.5551784142791192e-05,0.012627914022778375
baseline,coord_01_train_lr_004,coord:train.lr,2,0.6981983992039704,0.00750231040008853,0.6981983992039704,0.6981983992039704,1.0,2.5551784142791192e-05,0.01
baseline,coord_02_train_weight_decay_000,coord:train.weight_decay,2,0.6967187019373607,0.030017937201774814,0.6967187019373607,0.6967187019373607,1.0,2.5551784142791192e-05,0.024742505611920138
baseline,local_var_topk_013,local_var_topk,2,0.6961686521255624,0.017400244852300073,0.6961686521255624,0.6961686521255624,0.973349250657,2.5551784e-05,0.035318587196
baseline,coord_03_train_grad_clip_001,coord:train.grad_clip,2,0.6960787438486327,0.013633443225374853,0.6960787438486327,0.6960787438486327,0.9733492506568604,2.5551784142791192e-05,0.035318587196151295
baseline,local_var_topk_012,local_var_topk,2,0.6942703613318464,0.006087603917102835,0.6942703613318464,0.6942703613318464,0.673349250657,2.5551784e-05,0.035318587196
baseline,local_var_topk_016,local_var_topk,2,0.6939719820200188,0.013050753095074252,0.6939719820200188,0.6939719820200188,0.973349250657,2.5551784e-05,0.045318587196
baseline,coord_03_train_grad_clip_007,coord:train.grad_clip,2,0.6901452570949151,0.012347293079355448,0.6901452570949151,0.6901452570949151,0.6972133520518287,2.5551784142791192e-05,0.035318587196151295
baseline,coord_02_train_weight_decay_007,coord:train.weight_decay,2,0.6881373409247885,0.010859057156326735,0.6881373409247885,0.6881373409247885,1.0,2.5551784142791192e-05,0.007589584457877514
baseline,coord_03_train_grad_clip_003,coord:train.grad_clip,2,0.6881027734347844,0.010171239325732218,0.6881027734347844,0.6881027734347844,0.8690175238301865,2.5551784142791192e-05,0.035318587196151295
baseline,coord_01_train_lr_008,coord:train.lr,2,0.6878572676213492,0.008235834574018885,0.6878572676213492,0.6878572676213492,1.0,3.073869450200515e-05,0.01
baseline,local_var_topk_010,local_var_topk,2,0.6863315741580231,0.020425839069828755,0.6863315741580231,0.6863315741580231,0.973349250657,2.5551784e-05,0.025318587196
baseline,local_var_topk_015,local_var_topk,2,0.6859945467861588,0.015894588034133073,0.6859945467861588,0.6859945467861588,0.673349250657,2.5551784e-05,0.045318587196
baseline,coord_01_anchor,coord:train.lr,2,0.6859258105312889,0.0040508225920174445,0.6859258105312889,0.6859258105312889,1.0,2e-05,0.01
baseline,local_var_topk_009,local_var_topk,2,0.6838125008441096,0.0028192072991336525,0.6838125008441096,0.6838125008441096,0.673349250657,2.5551784e-05,0.025318587196
